X,Y,fid,gis_id,srcid_t,srcid_i,edit_date,ftype,subtype,loc_type,loc_meth,street_tag,prcl_pin,address,city,state,zipcode,x_coord,y_coord,name,alias1,nghbrhd,cncldst,stfid_blk,plcdst_no,plcdst,usng,cntct_nme,cntct_phn,cntct_dpt,globalid,url
-8538097.37391935,4772485.06229623,1067,27_1067, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000042628,4281049,6212  REISTERSTOWN RD,Baltimore,MD,21215,1397441.49794394,614601.0303819,SISTA'  SANDRA'S INTERNATIONAL CUSINE, ,Reisterstown Station,5,245102801012007,6,NORTHWESTERN,18S UJ 53609 57421, , , ,{644300F6-18B1-4E3F-8B9C-34466E2FED2B}, 
-8532911.09142948,4759946.61585563,1068,27_1068, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000029487,7841C005,2506  WASHINGTON BLVD,Baltimore,MD,21230,1410736.81256424,582905.53020992,SKEETER'S, ,Morrell Park,10,245102503033010,8,SOUTHWESTERN,18S UJ 57447 47674, , , ,{948AA7B5-B15C-4ECE-96AC-47F0E3645083}, 
-8528524.55019799,4761459.6198481,1069,27_1069, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000059522,0935A002,1041  MARSHALL ST,Baltimore,MD,21230,1421877.17031954,586782.7768107,SKY LOUNGE/ TANGO TAPAS, ,Federal Hill,10,245102302001005,9,SOUTHERN,18S UJ 60867 48780, , , ,{80E35981-DFE8-4D32-8032-906A699B336A}, 
-8527297.47797332,4760693.78529282,1070,27_1070, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000024017,2013011,823 E FORT AVE,Baltimore,MD,21230,1425006.06071645,584856.44333301,SKYBOX BAR & GRILL, ,Riverside,10,245102404002008,9,SOUTHERN,18S UJ 61808 48172, , , ,{2A6AB66D-534C-42ED-9DFB-57280F587B29}, 
-8526273.88218033,4762122.84231441,1071,27_1071, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026893,1861010,1700  THAMES ST,Baltimore,MD,21231,1427593.10586809,588487.40121059,SLAINTE IRISH PUB & RESTAURANT, ,Fells Point,1,24510203001026,2,SOUTHEASTERN,18S UJ 62620 49261, , , ,{1642A66E-C9EF-4118-84FA-F07CE5ACCE7C}, 
-8529568.55154532,4762666.90165069,1072,27_1072, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023698,0677025,504  WASHINGTON BLVD,Baltimore,MD,21230,1419209.63647398,589829.24045546,SLIDERS BAR & GRILL, ,Inner Harbor,11,245102201001010,9,SOUTHERN,18S UJ 60075 49726, , , ,{45F81587-B8C4-4CB7-8B8F-7EE0505E4A91}, 
-8523283.23858846,4768727.79567942,1073,27_1073, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000016529,5898001,4200  BELAIR RD,Baltimore,MD,21206,1435118.2724158,605244.73806458,SLIM ACE OF CLUB, ,Belair-Edison,13,245102602024004,4,NORTHEASTERN,18S UJ 65026 54316, , , ,{AA8AC1E6-A3FA-4CFE-8816-048354A01253}, 
-8527706.70182076,4760847.46925262,1074,27_1074, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023990,1931042,554 E FORT AVE,Baltimore,MD,21230,1423963.64870733,585241.19831825,SLY FOX PUB, ,Riverside,10,245102404001002,9,SOUTHERN,18S UJ 61493 48297, , , ,{5F49B6CD-1F93-426E-8866-1A1227CD1D4B}, 
-8525962.23204922,4762530.94177971,1075,27_1075, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026616,1829001,600 S WOLFE ST,Baltimore,MD,21231,1428380.93556224,589524.47942148,SMEDLY'S, ,Fells Point,1,24510203001013,2,SOUTHEASTERN,18S UJ 62867 49572, , , ,{7E232817-B508-4408-8F25-7172028E76FD}, 
-8531681.4409075,4762337.27729948,1076,27_1076, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000032380,0279039,1525  RAMSAY ST,Baltimore,MD,21223,1413840.48615125,588972.80104734,smiley's tavern, ,New Southwest/Mount Clare,9,245101902003006,9,SOUTHERN,18S UJ 58433 49502, , , ,{515173D1-1637-4378-8311-B795BD0182B3}, 
-8526954.81402693,4766631.49550898,1077,27_1077, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000017464,4159001,2006  HARFORD RD,Baltimore,MD,21218,1425811.4606041,599895.8424817,SMITH PLACE, ,East Baltimore Midway,12,24510805003004,3,EASTERN,18S UJ 62154 52749, , , ,{839C4EA5-8B23-4444-A3E4-9356DBC3B978}, 
-8533425.80400286,4765820.19308101,1078,27_1078, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000037908,2315060,1660  WARWICK AVE,Baltimore,MD,21216,1409371.82984145,597774.9311715,SMITTIE'S BAR & LOUNGE, ,Coppin Heights/Ash-Co-East,7,245101503003001,7,WESTERN,18S UJ 57131 52214, , , ,{D8F4A8DD-0F9D-4643-B86E-79C2BFA7701B}, 
-8528714.49039003,4761397.03898861,1079,27_1079, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023866,0933019,6 W CROSS ST,Baltimore,MD,21230,1421394.82297996,586622.23075334,SOBO CAFE'  (6-8 W. CROSS ST.), ,Federal Hill,10,245102301001009,9,SOUTHERN,18S UJ 60719 48735, , , ,{48A59B1C-EED2-40C5-9CEA-DB3AAD02BAC3}, 
-8527915.27670763,4759476.81641029,1080,27_1080, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000031274,1053001,300  CROMWELL ST,Baltimore,MD,21225,1423448.13836473,581766.9361778,SODEXHO  sunpapers, ,Port Covington,10,245102404002016,9,SOUTHERN,18S UJ 61312 47241, , , ,{3CC91ECA-D758-42B8-B24A-2EDA552F3E25}, 
-8531852.89926358,4761099.64772505,1081,27_1081, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000034593,0731001A,1800  WASHINGTON BLVD,Baltimore,MD,21230,1413416.7664689,585836.54382185,"SODEXHO MANAGEMENT, INC.", ,Carroll - Camden Industrial Area,9,245102102002029,9,SOUTHERN,18S UJ 58283 48549, , , ,{C2AB27EE-8E8B-4B0F-97B1-4CD96BBD6E8A}, 
-8528489.54070392,4764052.03752294,1082,27_1082, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000020946,0554001,501 N CALVERT ST,Baltimore,MD,21202,1421938.34759039,593348.30777552,SODEXHO MANAGEMENT. INC, ,Mount Vernon,11,245101101002021,1,CENTRAL,18S UJ 60930 50780, , , ,{1165D1BF-00D5-4A70-9783-8C6A99F3E383}, 
-8529027.1299682,4762229.93272655,1083,27_1083, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000024330,0874019,502 S SHARP ST,Baltimore,MD,21201,1420590.94065325,588728.33857762,SODEXHO/ FEDERAL RESERVE BANK, ,Otterbein,11,245102201002017,9,SOUTHERN,18S UJ 60488 49382, , , ,{D303A9BF-4344-4C8C-B5E4-20D7DFAC6E20}, 
-8528789.41883028,4763802.13960442,1084,27_1084, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021111,0580013,333 n charles ST,Baltimore,MD,21202,1421178.61962391,592712.3039978,SOFI'S CREPES, ,Downtown,11,24510401002019,1,CENTRAL,18S UJ 60694 50592, , , ,{3F22C7A7-7BD3-407F-9D09-0A0AB53088F4}, 
-8528210.80455158,4763657.88822205,1085,27_1085, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021186,1303A013,407 E SARATOGA ST,Baltimore,MD,21202,1422651.25297034,592353.26915633,SONAR, ,Downtown,11,24510401001003,1,CENTRAL,18S UJ 61141 50472, , , ,{2B86843B-586A-4F92-AFBF-06FACCD36661}, 
-8529427.59642605,4763720.52900426,1086,27_1086, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021143,0577026,308 N EUTAW ST,Baltimore,MD,21201,1419556.96897875,592498.86539992,SON-SON LIQUOR & TAVERN, ,Downtown,11,24510401002030,1,CENTRAL,18S UJ 60199 50537, , , ,{E11DDC67-B14F-4856-B86C-9562F95CD401}, 
-8528795.47048718,4763916.13579206,1087,27_1087, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021061,0565001,405 N CHARLES ST,Baltimore,MD,21201,1421162.01797043,593000.89738991,SOTTO SOPRA, ,Downtown,11,24510401002018,1,CENTRAL,18S UJ 60691 50680, , , ,{0888FCCB-AADB-4430-86A9-BCE8E0195A1C}, 
-8532697.88126623,4764022.36361761,1088,27_1088, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000033213,0105001,2101  EDMONDSON AVE,Baltimore,MD,21223,1411239.56966601,593229.99593494,SOUL SOURCE, ,Midtown-Edmondson,9,245101605002009,7,WESTERN,18S UJ 57669 50816, , , ,{978A76EB-AAB9-45C5-BDE9-BD8336EC1171}, 
-8528966.24841951,4765378.71396374,1089,27_1089, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000015395,0465001,"11 W PRESTON STREET, #B",Baltimore,MD,21201,1420712.29898651,596702.28958462,SOUP'S ON BALTIMORE, ,Mid-Town Belvedere,11,245101102001018,1,CENTRAL,18S UJ 60579 51810, , , ,{2DCFC51B-2505-447A-B1BF-B50DF709EF50}, 
-8526344.8977727,4762161.31469235,1090,27_1090, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026897,1820001,814 S BROADWAY,Baltimore,MD,21231,1427412.09159429,588584.03129921,SOUTHERN ACCENTS, ,Fells Point,1,24510203002028,2,SOUTHEASTERN,18S UJ 62566 49292, , , ,{B313263E-3B35-4CF5-8F0F-F36BD0F0B77C}, 
-8527904.58560741,4760836.75774534,1091,27_1091, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023991,1930029,430 E FORT AVE,Baltimore,MD,21230,1423460.5186391,585211.89793148,SOUTHSIDE SALOON, ,Riverside,10,245102402002014,9,SOUTHERN,18S UJ 61339 48291, , , ,{9CC15E83-0E1C-407B-BF36-972837E945D0}, 
-8522230.9280078,4762871.00148811,1092,27_1092, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009175,6553001,4706  EASTERN ave,Baltimore,MD,21224,1437864.41283189,590430.01504907,SOUVLAKI  PLACE, ,Greektown,2,245102607002001,2,SOUTHEASTERN,18S UJ 65763 49784, , , ,{6C1AFD48-5373-4D70-A6B5-ABDE156FAA96}, 
-8523413.44080192,4762811.65559231,1093,27_1093, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026196,6315008,3600  EASTERN AVE,Baltimore,MD,21224,1434858.42845716,590265.29415652,SPARTAN PIZZERIA RESTAURANT, ,Highlandtown,2,245102609001005,2,SOUTHEASTERN,18S UJ 64846 49754, , , ,{82162851-FB21-475F-8AE7-E3E0C93D8B5D}, 
-8524339.722713,4761907.33662761,1094,27_1094, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028729,1883051,2840  O'DONNELL ST,Baltimore,MD,21224,1432513.86921823,587964.01196487,SPEAKEASY SALOON, ,Canton,1,24510101003006,2,SOUTHEASTERN,18S UJ 64116 49069, , , ,{D4854121-83FE-4933-8AA9-0D3127E0DA52}, 
-8529405.67229141,4763282.76448842,1095,27_1095, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021353,0632003,12 N EUTAW ST,Baltimore,MD,21201,1419617.31235574,591390.5625492,SPECTRUM CATERING, ,Downtown,11,24510401002054,1,CENTRAL,18S UJ 60210 50199, , , ,{61950C28-9013-4B24-9519-46C8E501A74C}, 
-8532511.95144377,4763535.31534145,1096,27_1096, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000035987,0162074,255 N PAYSON ST,Baltimore,MD,21223,1411717.01360159,591998.50775098,SPIRITS & MORE, ,Penrose/Fayette Street Outreach,9,245102001004000,7,WESTERN,18S UJ 57807 50438, , , ,{9919213F-326B-4B5E-87C2-BB2FD1B47A0E}, 
-8525974.91225219,4762830.26580602,1097,27_1097, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026190,1773001,1901  BANK ST,Baltimore,MD,21231,1428345.28997187,590282.36059893,SPIRITS TAVERN, ,Upper Fells Point,1,24510201002014,2,SOUTHEASTERN,18S UJ 62862 49803, , , ,{40E4E0C5-33DC-4346-88D4-35966218A843}, 
-8533313.6204254,4761696.46676397,1098,27_1098, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000034522,2100001,2601  WILKENS AVE,Baltimore,MD,21223,1409696.33229542,587333.89447069,"SPIRITS WEST,INC", ,Millhill,9,245102005004007,8,SOUTHWESTERN,18S UJ 57160 49030, , , ,{03D5127E-BDB3-4E1B-8EFB-C47E5173C6A5}, 
-8528567.51296391,4761417.78130449,1099,27_1099, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022849,0950096,24 E CROSS ST,Baltimore,MD,21230,1421768.36503379,586676.34654404,SPOONS COFFEE, ,Federal Hill,10,245102302001005,9,SOUTHERN,18S UJ 60833 48749, , , ,{95F340C6-0963-4DFF-B8AE-F53C098DA969}, 
-8523676.88273338,4761734.39891978,1100,27_1100, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000027088,6482011,1224 S CLINTON ST,Baltimore,MD,21224,1434201.45422202,587533.91192027,SPORTS CAFE, ,Canton,1,245102611002006,2,SOUTHEASTERN,18S UJ 64627 48926, , , ,{3018D27A-068C-4F3B-AE87-E262BEFE515F}, 
-8535588.36960116,4772137.07032666,1101,27_1101, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000042151,4556001,Hayward Ave & Winner Ave,Baltimore,MD,21215,1403818.12446597,613742.37512895,SPORTS PALACE, ,Pimlico Good Neighbors,5,245102717007001,6,NORTHWESTERN,18S UJ 55546 57116, , , ,{26BD75E5-ECC1-4027-A819-4D485FAC3CB2}, 
-8537799.5855168,4769159.70808861,1102,27_1102, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000044969,8305008,4725  GWYNN OAK AVE,Baltimore,MD,21207,1398225.94461837,606188.83289288,SPORTSMAN LOUNGE BAR, ,Howard Park,5,245102802006001,6,NORTHWESTERN,18S UJ 53792 54852, , , ,{93AD1936-87E9-499F-B0AE-10AC4E254001}, 
-8522400.86487382,4762816.38435619,1103,27_1103, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009246,6550006,501 S LEHIGH ST,Baltimore,MD,21224,1437432.9951531,590289.60611277,SPORTSMAN SPOT, ,Greektown,2,245102607002006,2,SOUTHEASTERN,18S UJ 65630 49744, , , ,{558E2050-BBB3-4EE1-9E92-136330230650}, 
-8532623.85845382,4762007.96529821,1104,27_1104, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000034405,0697018,2148  WILKENS AVE,Baltimore,MD,21223,1411447.32777287,588129.48578476,"SPORTSTERS, INC.", ,Carrollton Ridge,9,245102005003003,8,SOUTHWESTERN,18S UJ 57698 49261, , , ,{2BD4F881-9A09-434B-AD4C-0DD81C6D4D01}, 
-8529193.80771992,4767292.39567899,1105,27_1105, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000013559,3625011,118 W 25TH ST,Baltimore,MD,21218,1420113.62296577,601544.47654588,ST. MARY'S (118-120), ,Charles Village,7,245101206002006,5,NORTHERN,18S UJ 60429 53290, , , ,{74E78422-ECE6-4166-9BD3-91B6B8DD560A}, 
-8528123.974373,4769002.75995609,1106,27_1106, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000012317,3884002,3351-53  GREENMOUNT AVE,Baltimore,MD,21218,1422814.12453164,605885.09813356,STADIUM LOUNGE, ,Oakenshawe,14,245101202001007,5,NORTHERN,18S UJ 61281 54594, , , ,{B9DAFF0B-4F2E-4AEF-85CF-607B551D4285}, 
-8528209.67015698,4763234.65863996,1107,27_1107, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021411,1349002,5  COMMERCE ST,Baltimore,MD,21202,1422658.71305673,591281.54831799,STAGE DOOR/ENCORE, ,Downtown,11,24510401001088,1,CENTRAL,18S UJ 61136 50146, , , ,{C7BFB376-A526-481F-8E60-2B021569DE67}, 
-8528561.2577463,4761418.5377472,1108,27_1108, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022849,0950096,26 E CROSS ST,Baltimore,MD,21230,1421784.26404826,586678.32969734,STALKING HORSE, ,Federal Hill,10,245102302001005,9,SOUTHERN,18S UJ 60838 48749, , , ,{E3FF44FE-0C86-4B3C-86F7-A28862E127AF}, 
-8522748.45795026,4764688.39078311,1109,27_1109, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000010038,PSC0065,4215 E MONUMENT ST,Baltimore,MD,21205,1436526.40099397,595025.62302817,STANLEY'S DRIVE INN, ,Orangeville,2,245102604042027,3,EASTERN,18S UJ 65386 51193, , , ,{58D20BA2-CDEC-4B8C-A2D5-A88CE282403D}, 
-8528536.26045696,4762594.37526779,1110,27_1110, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021755,0890003,301  LIGHT ST,Baltimore,MD,21202,1421835.21249774,589656.5592195,STARBUCKS, ,Inner Harbor,11,245102201002012,1,CENTRAL,18S UJ 60874 49656, , , ,{F94C6963-2758-4EA8-AA63-7DA34EF89BC4}, 
-8532574.78512885,4774504.1947143,1111,27_1111, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000040144,4660001,1340  SMITH AVE,Baltimore,MD,21209,1411450.64865661,619759.10638216,STARBUCKS  COFFEE #746, ,Sabina-Mattfeldt,5,245102715011005,5,NORTHERN,18S UJ 57912 58898, , , ,{6AC6586E-87A4-4E5A-A46F-781A9FEB48C8}, 
-8525117.47480963,4762135.53206903,1112,27_1112, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028644,1864066,2400  BOSTON ST,Baltimore,MD,21224,1430533.49861059,588532.82265773,STARBUCKS COFFEE, ,Canton,1,24510104001008,2,SOUTHEASTERN,18S UJ 63516 49255, , , ,{9967BB43-A832-40F5-AF38-57A158FAB45B}, 
-8528840.20978466,4768615.89331567,1113,27_1113, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000012668,3864019,"3201  ST. PAUL ST., SUITE C",Baltimore,MD,21218,1420998.20982653,604898.23364885,STARBUCKS COFFEE, ,Charles Village,14,245101202003002,5,NORTHERN,18S UJ 60721 54306, , , ,{5DC5036C-C18C-4EF4-AD7D-1B6BC667ED6B}, 
-8529401.68622972,4763201.07378478,1114,27_1114, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021398,0632003,1 N EUTAW ST,Baltimore,MD,21201,1419628.30624776,591183.73717871,STARBUCKS COFFEE COMPANY, ,Downtown,11,24510401002054,1,CENTRAL,18S UJ 60212 50136, , , ,{D401E1F8-F2A9-436B-8FFB-AF73153236A6}, 
-8528860.46995158,4765246.90402791,1115,27_1115, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000015554,0484034,1209 N CHARLES ST,Baltimore,MD,21201,1420982.5931616,596369.7006632,STARBUCKS CORPORATION, ,Mid-Town Belvedere,12,245101102001016,1,CENTRAL,18S UJ 60659 51707, , , ,{95AA552F-9AD7-41A7-801F-CCD78FD609DD}, 
-8533678.22989623,4763051.01916694,1116,27_1116, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000032250,2169030,2701 W FAIRMOUNT AVE,Baltimore,MD,21217,1408756.35131854,590760.88080547,STARLITE LOUNGE, ,Shipley Hill,9,245102002005007,8,SOUTHWESTERN,18S UJ 56896 50081, , , ,{84873508-5005-46A5-8294-F14E4D5CFB40}, 
-8531474.66076783,4757514.28637895,1117,27_1117, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000030052,7628036B,3311  ANNAPOLIS RD,Baltimore,MD,21230,1414414.5229487,576757.54073944,STARTERS TAVERN, ,Cherry Hill,10,245102502051005,9,SOUTHERN,18S UJ 58526 45776, , , ,{6DF9DCA8-8CD5-4D2B-9CDE-7857932A9D62}, 
-8528909.81142843,4766211.48862807,1118,27_1118, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000014629,0389007,1816 N CHARLES ST,Baltimore,MD,21201,1420846.90571582,598811.22465649,STATION NORTH ARTS CAF, ,Charles North,12,245101205003006,1,CENTRAL,18S UJ 60634 52452, , , ,{8AAA653A-369D-40DB-A4F1-AC31CEE45A7D}, 
-8520638.57270094,4762794.40863448,1119,27_1119, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000010096,6694122,540  DUNDALK AVE,Baltimore,MD,21224,1441914.1589613,590256.03680199,STEELWORKERS HOLDING COMPANY, ,Pulaski Industrial Area,1,245102605014006,2,SOUTHEASTERN,18S UJ 66996 49704, , , ,{7AC47A8D-ACA2-4A13-9D77-FE26BA42B72F}, 
-8525291.58856673,4765260.95461337,1120,27_1120, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000019187,1555047,2401 E CHASE ST,Baltimore,MD,21213,1430054.69325587,596445.02369681,STEEPLE CHASE II, ,Biddle Street,13,24510803014005,3,EASTERN,18S UJ 63424 51669, , , ,{54C2181F-D74E-4BB3-8AB3-D564FD6DF726}, 
-8528083.08298578,4756033.17903493,1121,27_1121, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000031347,7037A010,3538 S HANOVER ST,Baltimore,MD,21225,1423058.68886985,573040.04617536,STOCKMARKET BAR, ,Brooklyn,10,245102504011009,9,SOUTHERN,18S UJ 61135 44585, , , ,{ABAFB72A-8E15-401D-92F7-C079828EB989}, 
-8526998.55249481,4766452.96228788,1122,27_1122, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000017522,1100028,1400 E NORTH AVE,Baltimore,MD,21213,1425702.27424459,599443.39540723,SUBWAY, ,Oliver,12,24510909001000,3,EASTERN,18S UJ 62118 52612, , , ,{7ECB3699-39F6-4722-9330-9C1BAAA9B99B}, 
-8525666.19714521,4771350.63103135,1123,27_1123, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000004902,3969I048,1700 E COLDSPRING LN,Baltimore,MD,21251,1429032.75175186,611854.13113474,SUBWAY, ,Stonewood-Pentwood-Winston,3,245102709022009,4,NORTHEASTERN,18S UJ 63216 56371, , , ,{A0DD77D1-33B5-48A6-BBD0-23C4400E3B66}, 
-8528456.46322885,4763470.07253141,1124,27_1124, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021246,0611001,200 e lexington st,Baltimore,MD,21202,1422028.69854999,591875.01460853,subway, ,Downtown,11,24510401001042,1,CENTRAL,18S UJ 60948 50331, , , ,{BEC29675-6C0E-48D2-8AA9-9D9DAD14C67C}, 
-8532045.43289255,4757697.93035073,1125,27_1125, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000029925,7470L005,2149 W PATAPSCO AVE,Baltimore,MD,21230,1412960.67983505,577217.14964731,SUBWAY, ,Lakeland,10,245102502051007,9,SOUTHERN,18S UJ 58086 45926, , , ,{424F184F-FF61-49A7-9A76-BD7E3DB011DE}, 
-8528147.56059713,4763262.58755676,1126,27_1126, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021358,1350009,423 E BALTIMORE ST,Baltimore,MD,21202,1422816.3273291,591352.94805415,SUBWAY, ,Downtown,11,24510401001052,1,CENTRAL,18S UJ 61184 50166, , , ,{E17836E0-ADD9-4DE5-8AE2-5B30C3921ABE}, 
-8526051.51472017,4764370.55654202,1127,27_1127, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000025168,1634001,600 N WOLFE ST,Baltimore,MD,21287,1428133.03458816,594181.86294825,SUBWAY, ,Dunbar-Broadway,13,24510604001002,3,EASTERN,18S UJ 62823 50993, , , ,{D110577C-D188-4885-89AA-B6C3940DDDFC}, 
-8535027.73852241,4760966.84125782,1128,27_1128, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000032495,2108C001,900 S CATON AVE,Baltimore,MD,21229,1405344.08623621,585469.84317107,SUBWAY, ,Violetville,8,245102501031004,8,SOUTHWESTERN,18S UJ 55821 48491, , , ,{7599B9E8-03D2-4B30-9610-390F35E10A5F}, 
-8526354.46742888,4762464.23751976,1129,27_1129, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026633,1812001,632 S BROADWAY,Baltimore,MD,21231,1427384.34202948,589351.09055386,SUBWAY  RESTAURANT, ,Fells Point,1,24510203002013,2,SOUTHEASTERN,18S UJ 62562 49526, , , ,{D65DD4DE-6085-4B3D-AC4D-E4D9ADE8A6D1}, 
-8528867.58262769,4765385.87458041,1130,27_1130, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000015390,0466001,1301 N CHARLES ST,Baltimore,MD,21201,1420963.03273641,596721.47224785,SUBWAY 1301 N. CHARLES ST, ,Mid-Town Belvedere,12,245101102001013,1,CENTRAL,18S UJ 60656 51815, , , ,{B677DB34-97E2-41D9-9BAA-D8A9EF1DA9F8}, 
-8531420.66384629,4766346.51704137,1131,27_1131, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000039536,3414050,2361  DRUID HILL AVE,Baltimore,MD,21217,1414463.4456701,599127.03738838,SUGAR HILL TAVERN & PKG., ,Penn North,11,245101303003000,7,WESTERN,18S UJ 58691 52591, , , ,{4E3205F7-C3E5-47F8-A52D-CE81A8DAA672}, 
-8528960.58603623,4767225.12899611,1132,27_1132, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000016068,3830002,2436 N CHARLES ST,Baltimore,MD,21218,1420707.07949048,601376.68228164,SUN FLOWER DELI, ,Charles Village,12,245101206002010,5,NORTHERN,18S UJ 60609 53235, , , ,{AF1C9C0B-07B3-4F6F-B1DE-D9C91F536F9A}, 
-8528388.4988502,4760875.25050417,1133,27_1133, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022450,0996008,1451  LIGHT ST,Baltimore,MD,21230,1422229.44151354,585304.13434609,SUN HING CHINESE FOOD CARRYOUT, ,SBIC,10,245102302002000,9,SOUTHERN,18S UJ 60965 48327, , , ,{13E1476D-D60F-4819-A929-494DFEDC2CBE}, 
-8526243.03340632,4762667.68300338,1134,27_1134, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026333,1780052,1713  EASTERN AVE,Baltimore,MD,21231,1427665.38994108,589867.5770782,SUNLIGHT LOUNGE, ,Fells Point,1,24510202002012,2,SOUTHEASTERN,18S UJ 62652 49681, , , ,{78702A92-6158-461B-B6E7-FBA28B4FD546}, 
-8529535.05798752,4771264.82402753,1135,27_1135, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000002588,4953018,4501 N CHARLES ST,Baltimore,MD,21210,1419204.70599072,611594.4529013,"SURN-N-JOE""S", ,Loyola/Notre Dame,6,245102711021001,5,NORTHERN,18S UJ 60220 56358, , , ,{0B7C30E2-AA08-47B6-9F2C-9CF16B6DD132}, 
-8527316.079837,4755573.19335844,1136,27_1136, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000031114,7077025,606 E PATAPSCO AVE,Baltimore,MD,21225,1425015.28855069,571882.80161461,SURVIVOR'S SPORTS BAR (606-08), ,Brooklyn,10,245102504011036,9,SOUTHERN,18S UJ 61723 44219, , , ,{4693427E-E03F-4A0D-8CDA-DA6589BCB1ED}, 
